step,loss
1028,3.507230985633214e-06
1032,4.185985744697973e-06
1036,4.571470981318271e-06
1040,5.756419795943657e-06
1044,1.0453227332618553e-05
1048,3.1265003599401098e-06
1052,3.4128215702367015e-06
1056,4.783278200193308e-06
1060,3.1880661026661983e-06
1064,5.4257625379250385e-06
1068,2.9828363494743826e-06
1072,4.4680105020233896e-06
1076,3.404091694392264e-05
1080,3.7675640669476707e-06
1084,4.046172307425877e-06
1088,1.0125631888513453e-05
1092,4.808966696145944e-05
1096,3.7210861592029687e-06
1100,9.016669537231792e-06
1104,3.3990504562098067e-06
1108,5.848105047334684e-06
1112,5.2766326916753314e-06
1116,7.457894298568135e-06
1120,3.6200890463078395e-06
1124,2.5173976609949023e-06
1128,3.9528149500256404e-06
1132,1.433525767424726e-06
1136,3.5226864838477923e-06
1140,2.1354126147343777e-06
1144,3.033646180483629e-06
1148,3.0118342237983597e-06
1152,4.528044428298017e-06
1156,8.616845661890693e-06
1160,2.754788283709786e-06
1164,2.879885641959845e-06
1168,3.1273671083908994e-06
1172,2.388819211773807e-06
1176,4.973689101461787e-06
1180,1.6737832311264356e-06
1184,3.3144679036922753e-06
1188,2.029320739893592e-06
1192,1.4474063618763466e-06
1196,2.36045752899372e-06
1200,1.7934588640855509e-06
1204,3.0973776574683143e-06
1208,2.077013505186187e-06
1212,2.0408956515893806e-06
1216,1.8802915064952685e-06
1220,1.2485066918088705e-06
1224,2.1438795556605328e-06
1228,1.8697344330576016e-06
1232,1.985905782930786e-06
1236,2.840902425305103e-06
1240,1.823371917453187e-06
1244,3.5076236599707045e-06
1248,1.9484973563521635e-06
1252,1.5871562482061563e-06
1256,2.125259698004811e-06
1260,1.5027248991827946e-06
1264,1.3995646668263362e-06
1268,3.1024512736621546e-06
1272,3.10164614347741e-06
1276,2.0541067442536587e-06
1280,2.326720050405129e-06
1284,1.3453319525069674e-06
1288,1.2212068440931034e-06
1292,1.5137569562284625e-06
1296,2.1001178538426757e-06
1300,2.1997589101374615e-06
1304,2.044930624833796e-06
1308,1.4557283520844067e-06
1312,1.7605223092687083e-06
1316,1.3547197568186675e-06
1320,1.404517206538003e-06
1324,1.5054368986966438e-06
1328,1.6977629684333806e-06
1332,3.4759224945446476e-05
1336,1.6587878235441167e-06
1340,8.179503311112057e-06
1344,2.2364711185218766e-06
1348,2.465598299750127e-06
1352,1.9383089693292277e-06
1356,2.744407993304776e-06
1360,3.0044063805689802e-06
1364,2.343253299841308e-06
1368,1.2441079206837458e-06
1372,9.663430091677583e-07
1376,8.86523764620506e-07
1380,1.6137501006596722e-06
1384,1.10506539385824e-06
1388,2.3030675038171466e-06
1392,1.4249569630919723e-06
1396,2.2695337520417525e-06
1400,1.0516874908717e-06
1404,1.948757699210546e-06
1408,1.915095253934851e-06
1412,2.647904693731107e-06
1416,1.9587464521464426e-06
1420,1.205600710818544e-06
1424,1.962383294085157e-06
1428,2.3357952159130946e-06
1432,2.1924181510257768e-06
1436,1.172037059404829e-06
1440,1.8283699318999425e-06
1444,2.801141135932994e-06
1448,4.7640129196224734e-05
1452,1.2888204992123065e-06
1456,1.5127831147765392e-06
1460,2.1320299765648087e-06
1464,2.8668857794400537e-06
1468,2.8734600618918194e-06
1472,2.0917241272400133e-06
1476,1.7331078652205179e-06
1480,1.976603925868403e-06
1484,2.863012241505203e-06
1488,1.8153667724618572e-06
1492,2.450859028613195e-06
1496,1.745401732478058e-06
1500,1.489333953941241e-06
1504,1.4032382296136348e-06
1508,1.1146120186822372e-06
1512,9.61248588282615e-07
1516,1.107830939872656e-06
1520,9.235115498995583e-07
1524,9.49404693528777e-07
1528,1.2239090665389085e-06
1532,9.311771691500326e-07
1536,1.407230911354418e-06
1540,1.8035668745142175e-06
1544,1.0528237908147275e-06
1548,5.643951794809254e-07
1552,1.082237304217415e-06
1556,1.3340602436073823e-06
1560,1.0183649692407926e-06
1564,1.476264856137277e-06
1568,1.6650974430376664e-06
1572,9.990317266783677e-07
1576,4.597722363541834e-05
1580,7.262293024723476e-07
1584,1.2183553508293699e-06
1588,2.08455344363756e-06
1592,2.852488933058339e-06
1596,2.2374940726876957e-06
1600,7.983946488820948e-06
1604,4.229109254083596e-05
1608,1.6697467799531296e-06
1612,1.6039736010498018e-06
1616,1.7680247310636332e-06
1620,2.5206204554706346e-06
1624,1.5869787830524729e-06
1628,2.3211907773657003e-06
1632,2.0382331058499403e-06
1636,1.3919413959229132e-06
1640,1.659513827689807e-06
1644,1.036941284837667e-06
1648,2.031916437772452e-06
1652,1.8094522147293901e-06
1656,1.464941306039691e-06
1660,1.6806546909720055e-06
1664,1.526339019619627e-06
1668,4.4524247641675174e-05
1672,1.8942243968922412e-06
1676,1.9144526959280483e-06
1680,1.994995045606629e-06
1684,2.1517282675631577e-06
1688,1.6904407402762445e-06
1692,2.276764689668198e-06
1696,1.4634857734563411e-06
1700,1.666411776568566e-06
1704,1.968634478544118e-06
1708,8.462276923637546e-07
1712,2.5519127575535094e-06
1716,2.0030718133057235e-06
1720,3.016945811395999e-06
1724,1.614091161172837e-06
1728,1.197057827084791e-06
1732,1.9174326553184073e-06
1736,1.8202974843006814e-06
1740,8.226418685808312e-06
1744,1.2182167665741872e-06
1748,1.3526264410756994e-06
1752,8.421786787948804e-07
1756,6.023378773534205e-06
1760,1.7808073380365386e-06
1764,1.645699853725091e-06
1768,1.6368095430152607e-06
1772,2.1550836208916735e-06
1776,1.2120848396079964e-06
1780,1.1414418850108632e-06
1784,4.571753379423171e-05
1788,1.4319125511974562e-06
1792,3.250349618610926e-05
1796,3.11851326841861e-05
1800,4.290136075724149e-06
1804,4.956831162417075e-06
1808,3.749117240658961e-05
1812,6.519243925140472e-06
1816,4.0823029848979786e-05
1820,7.795965757395606e-06
1824,9.179831977235153e-06
1828,6.295654202403966e-06
1832,3.4504530503909336e-06
1836,2.439305035295547e-06
1840,1.545935034751892
1844,0.00016797694843262434
1848,0.00021123234182596207
1852,0.0010114287724718451
1856,0.0022407330106943846
1860,6.487948849098757e-05
1864,0.0007571204332634807
1868,1.5006211996078491
1872,0.001469439477659762
1876,0.0010649930918589234
1880,0.005692909937351942
1884,0.008249977603554726
1888,0.002510906895622611
1892,0.00675917835906148
1896,0.005642397329211235
1900,0.0014723557978868484
1904,1.4785676002502441
1908,0.0034304074943065643
1912,0.005357365123927593
1916,0.0036155071575194597
1920,0.0013192871119827032
1924,0.001661783899180591
1928,9.618009789846838e-05
1932,0.0037717618979513645
1936,0.0010059158084914088
1940,0.0021641552448272705
1944,0.0022745244204998016
1948,0.001153601915575564
1952,0.001394416787661612
1956,0.00022522747167386115
1960,0.0004961132653988898
1964,0.00015188140969257802
1968,0.0001389952376484871
1972,0.00019489981059450656
1976,0.00030877618701197207
1980,0.0003748204617295414
1984,0.00020926240540575236
1988,0.0002017333172261715
1992,0.00010181008110521361
1996,0.0001909731508931145
2000,0.0001314492546953261
2004,0.00023754284484311938
2008,0.00011985540186287835
2012,0.0001045118915499188
2016,7.786437345203012e-05
2020,5.58659085072577e-05
2024,5.8878220443148166e-05
2028,6.0140206187497824e-05
2032,8.082124986685812e-05
2036,3.176412428729236e-05
2040,4.787544457940385e-05
2044,7.210173498606309e-05
2048,3.8366724766092375e-05
2052,3.38702266162727e-05
2056,2.4396842491114512e-05
2060,6.076227509765886e-05
2064,2.2014784917701036e-05
2068,2.7541171220946126e-05
2072,3.5069424484390765e-05
2076,2.7046577088185586e-05
2080,9.172307909466326e-05
2084,2.3709524612058885e-05
2088,3.925117198377848e-05
2092,6.609126285184175e-05
2096,8.369017450604588e-05
2100,3.8179954572115093e-05
2104,7.677235407754779e-05
2108,1.3731156286667101e-05
2112,1.112241625378374e-05
2116,2.076108103210572e-05
2120,3.8477843190776184e-05
2124,2.95466925308574e-05
2128,2.6367366444901563e-05
2132,1.281160075450316e-05
2136,1.69050763361156e-05
2140,6.321298133116215e-05
2144,2.04291136469692e-05
2148,1.8095313862431794e-05
2152,1.0629455573507585e-05
2156,2.9945258575025946e-05
2160,1.6376136045437306e-05
2164,1.0106414265464991e-05
2168,2.868178671633359e-05
2172,3.410686258575879e-05
2176,3.5838293115375564e-05
2180,1.1182512025698088e-05
2184,3.9639464375795797e-05
2188,2.3984641302376986e-05
2192,1.5406343936920166
2196,5.302828139974736e-05
2200,0.00017055873468052596
2204,0.00023072026669979095
2208,0.0004571263852994889
2212,0.00032145882141776383
2216,1.511165976524353
2220,0.0006050348747521639
2224,0.0016046421369537711
2228,0.0015911165392026305
2232,0.0027969693765044212
2236,0.0007143267430365086
2240,0.0007819529273547232
2244,0.002897884463891387
2248,0.002075366908684373
2252,0.001906597288325429
2256,0.0010396202560514212
2260,0.0011015376076102257
2264,0.0022189426235854626
2268,0.0008183260215446353
2272,0.001640600268729031
2276,0.001127320108935237
2280,0.0008651691605336964
2284,0.0007728290511295199
2288,0.0005542281433008611
2292,0.000413734233006835
2296,0.0002301875501871109
2300,0.00014143221778795123
2304,0.00013384204066824168
2308,0.00020995776867493987
2312,8.995117241283879e-05
2316,1.5398883819580078
2320,0.0002042312262346968
2324,4.187232116237283e-05
2328,0.00015000482380855829
2332,0.0002759420603979379
2336,0.00015700126823503524
2340,0.00021768242004327476
2344,0.00019165674166288227
2348,0.0002448364975862205
2352,0.0004263476002961397
2356,0.0002756636240519583
2360,0.0004730906803160906
2364,0.0005224586930125952
2368,1.4982759952545166
2372,0.0008073370554484427
2376,0.0009276955970562994
2380,0.0009513541590422392
2384,1.4976022243499756
2388,0.0018720391672104597
2392,0.003722157794982195
2396,0.00446708919480443
2400,0.004543805029243231
2404,0.0012507461942732334
2408,0.0026099751703441143
2412,0.002831200836226344
2416,0.0021090744994580746
2420,0.003199186408892274
2424,1.4540367126464844
2428,0.0020194645039737225
2432,0.0011812171433120966
2436,0.002012142911553383
2440,1.4094246625900269
2444,0.0025452885311096907
2448,0.0023414515890181065
2452,0.008861459791660309
2456,0.0036561889573931694
2460,0.011452481150627136
2464,0.004467686638236046
2468,1.5410276651382446
2472,0.009951688349246979
2476,0.014187062159180641
2480,0.00327670737169683
2484,0.0017027579015120864
2488,0.0016858004964888096
2492,0.0014020047383382916
2496,0.0022544506937265396
2500,0.0015837326645851135
2504,0.002778268652036786
2508,0.001892035361379385
2512,0.0013532862067222595
2516,0.006565137766301632
2520,1.5303733348846436
2524,0.0015667021507397294
2528,0.0017980418633669615
2532,0.0016250143526121974
2536,0.0007696608081459999
2540,0.0007978294743224978
2544,0.0012423587031662464
2548,1.4740662574768066
2552,0.0023893641773611307
2556,0.002242571907117963
2560,0.0021944064646959305
2564,0.0031942231580615044
2568,1.5096137523651123
2572,0.005968915764242411
2576,0.0012492025271058083
2580,0.00596529059112072
2584,0.007228977512568235
2588,0.01115118246525526
2592,0.0030656754970550537
2596,0.0038371379487216473
2600,0.0025518303737044334
2604,0.0024433378130197525
2608,0.002576980274170637
2612,0.0020092276390641928
2616,1.4305344820022583
2620,0.0033927951008081436
2624,1.4540350437164307
2628,0.0012479901779443026
2632,1.3775995969772339
2636,0.006621289532631636
2640,0.006380874663591385
2644,0.0064850072376430035
2648,0.005804669577628374
2652,0.0068404399789869785
2656,0.018557818606495857
2660,0.00866352766752243
2664,0.0053189038299024105
2668,0.0044699800200760365
2672,0.003756466321647167
2676,0.0010576659115031362
2680,0.001225674874149263
2684,1.495803952217102
2688,0.0004115035990253091
2692,0.0010905398521572351
2696,0.0033175088465213776
2700,1.322187066078186
2704,0.0026065155398100615
2708,0.003801139537245035
2712,0.00611987616866827
2716,0.009173478931188583
2720,0.007037505507469177
2724,0.005352311301976442
2728,0.002997246803715825
2732,0.006012699566781521
2736,0.0031620317604392767
2740,0.002906697802245617
2744,0.000782936520408839
2748,0.0005650879465974867
2752,0.0014782706275582314
2756,0.001126333954744041
2760,0.004398669116199017
2764,0.0009772570338100195
2768,0.0008125786553137004
2772,0.0006596755119971931
2776,1.475532054901123
2780,0.000915673968847841
2784,0.0007306754705496132
2788,0.001421336899511516
2792,0.0005935654044151306
2796,0.0006148763932287693
2800,0.0019202112453058362
2804,0.002935063326731324
2808,0.002911878516897559
2812,1.5146355628967285
2816,0.001638174057006836
2820,0.0014311999548226595
2824,0.003553961170837283
2828,0.0012439225101843476
2832,0.0027384881395846605
2836,1.2382274866104126
2840,0.00292453751899302
2844,0.0031660795211791992
2848,0.006123901344835758
2852,0.010540316812694073
2856,0.005569622851908207
2860,0.01162918470799923
2864,0.004668478388339281
2868,0.011808712035417557
2872,0.007758422754704952
2876,0.006062986329197884
2880,0.0020003824029117823
2884,0.002223224611952901
2888,0.0017068531597033143
2892,0.0007850366528145969
2896,0.0025427821092307568
2900,0.001345733879134059
2904,0.0029930328018963337
2908,0.0007101671071723104
2912,0.0007660896517336369
2916,0.000457214773632586
2920,0.001917827408760786
2924,0.0008849035366438329
2928,1.2599633932113647
2932,0.0006295035709626973
2936,0.0004743784083984792
2940,0.00042285036761313677
2944,0.0015576175646856427
2948,0.0008531679050065577
2952,0.0002388350258115679
2956,0.0008456189534626901
2960,0.005938749294728041
2964,0.0009752916521392763
2968,0.0022738464176654816
2972,0.0012810269836336374
2976,0.0029239924624562263
2980,0.005952898412942886
2984,0.005623305216431618
2988,0.0031619337387382984
2992,0.00039703812217339873
2996,0.0004067849076818675
3000,0.0006162927020341158
3004,0.013126406818628311
3008,0.01199076883494854
3012,0.015208711847662926
3016,1.4126205444335938
3020,0.0032786414958536625
3024,0.01225118525326252
3028,0.010928927920758724
3032,0.00946865789592266
3036,0.008808613754808903
3040,0.010612067766487598
3044,0.00881537701934576
3048,0.011968239210546017
3052,0.011291967704892159
3056,0.026028234511613846
3060,0.009804630652070045
3064,0.005919244606047869
3068,1.2554951906204224
3072,0.010069628246128559
3076,0.013513250276446342
3080,0.02262032963335514
3084,0.02557823807001114
3088,0.008849656209349632
3092,0.004707371816039085
3096,0.004298003856092691
3100,0.0026426443364471197
3104,0.008232329972088337
3108,0.003391412552446127
3112,0.004667950328439474
3116,0.0051859901286661625
3120,0.00637831911444664
3124,0.002557943342253566
3128,0.02020178735256195
3132,0.002808768069371581
3136,0.004204798489809036
3140,1.4407836198806763
3144,0.005578717216849327
3148,0.005323221441358328
3152,0.010192053392529488
3156,0.009549242444336414
3160,0.008070439100265503
3164,0.004928424954414368
3168,0.006083257030695677
3172,0.0037468555383384228
3176,0.004022560082376003
3180,0.0039333151653409
3184,1.1381032466888428
3188,0.008510311134159565
3192,0.006264407187700272
3196,0.005989668425172567
3200,0.0052314940840005875
3204,0.00482964189723134
3208,0.01622265763580799
3212,0.008664395660161972
3216,1.3402706384658813
3220,0.004813562147319317
3224,0.011757115833461285
3228,0.010957200080156326
3232,0.8643419146537781
3236,0.008849047124385834
3240,0.018109841272234917
3244,0.015091294422745705
3248,0.015089577063918114
3252,0.01521524041891098
3256,0.011918383650481701
3260,0.010887322016060352
3264,0.017372559756040573
3268,0.009037977084517479
3272,0.012022433802485466
3276,0.01011728122830391
3280,0.009460643865168095
3284,0.009710660204291344
3288,0.006782955955713987
3292,0.005273914430290461
3296,0.004726262763142586
3300,0.004802589770406485
3304,0.004341168329119682
3308,0.0027203895151615143
3312,0.0034427389036864042
3316,0.002357660559937358
3320,0.0037881312891840935
3324,0.0037971269339323044
3328,0.011470934376120567
3332,0.002814424689859152
3336,0.002796202665194869
3340,0.002188624581322074
3344,0.0013343720929697156
3348,0.003074196632951498
3352,0.0022848942317068577
3356,0.005167712457478046
3360,0.008112387731671333
3364,0.0022532136645168066
3368,0.0009678548667579889
3372,0.003716225503012538
3376,0.003347713267430663
3380,0.0011896968353539705
3384,0.0008305170340463519
3388,0.01662798970937729
3392,0.0017364631639793515
3396,0.003402757691219449
3400,0.0016698569525033236
3404,0.0020138551481068134
3408,0.00119937548879534
3412,1.0592145919799805
3416,0.004994736053049564
3420,0.0015785794239491224
3424,0.002858912106603384
3428,0.0041520437225699425
3432,0.0062552853487432
3436,0.008616071194410324
3440,0.006079170387238264
3444,0.007324680220335722
3448,0.6355118155479431
3452,0.009098336100578308
3456,0.00660940445959568
3460,0.019317829981446266
3464,0.006350771524012089
3468,0.004069583956152201
3472,0.021547356620430946
3476,0.004606185015290976
3480,0.006627843249589205
3484,0.0033071667421609163
3488,0.005178662948310375
3492,0.006674732081592083
3496,0.00810032058507204
3500,0.006866107229143381
3504,0.00467718206346035
3508,0.016317006200551987
3512,0.003282998688519001
3516,0.008777887560427189
3520,0.002889939583837986
3524,0.0020358941983431578
3528,0.001938920351676643
3532,0.0016040853224694729
3536,0.5315011739730835
3540,0.0036902406718581915
3544,0.008616949431598186
3548,0.009427705779671669
3552,0.01757636107504368
3556,0.026863377541303635
3560,0.006155441515147686
3564,0.0020539809484034777
3568,0.004793562460690737
3572,0.005190109368413687
3576,0.011758074164390564
3580,0.0067803580313920975
3584,0.003890375839546323
3588,0.012287741526961327
3592,0.004398698918521404
3596,0.006152662448585033
3600,1.378186821937561
3604,0.0027559376321733
3608,0.03873003274202347
3612,0.003079797374084592
3616,0.002159824827685952
3620,0.011885825544595718
3624,0.008680786937475204
3628,0.006042550317943096
3632,0.003375197295099497
3636,0.033426180481910706
3640,0.0055457488633692265
3644,0.030648715794086456
3648,0.0032515721395611763
3652,0.0035994346253573895
3656,0.0050736237317323685
3660,0.005106116179376841
3664,0.007379760500043631
3668,0.0033157251309603453
3672,0.009958797134459019
3676,0.805118978023529
3680,0.003390308702364564
3684,0.0030960864387452602
3688,0.003950793296098709
3692,0.003105396870523691
3696,0.006311515346169472
3700,0.0034021385945379734
3704,0.002882064785808325
3708,0.003753992496058345
3712,0.019973499700427055
3716,0.004178452771157026
3720,0.004447213374078274
3724,0.0075154416263103485
3728,0.007186137605458498
3732,0.003633843269199133
3736,0.002660489408299327
3740,0.001795173273421824
3744,0.0063999611884355545
3748,0.0031322543509304523
3752,0.0028756042011082172
3756,0.010712996125221252
3760,0.0024305430706590414
3764,0.002676021307706833
3768,0.008381628431379795
3772,0.010221578180789948
3776,0.003009919309988618
3780,0.00306336535140872
3784,0.002801869995892048
3788,0.0017764843069016933
3792,0.0017067294102162123
3796,0.46634817123413086
3800,0.39063239097595215
3804,1.2548792362213135
3808,0.017255941405892372
3812,0.04488537833094597
3816,0.05130443349480629
3820,0.03747504577040672
3824,0.030539510771632195
3828,0.4361203610897064
3832,0.008772585541009903
3836,0.016877464950084686
3840,0.0041892691515386105
3844,0.002870168536901474
3848,0.005943204741925001
3852,0.00624044006690383
3856,0.008192833513021469
3860,0.018462765961885452
3864,0.00773523049429059
3868,0.008516227826476097
3872,0.0075908745639026165
3876,0.009189760312438011
3880,0.007173145189881325
3884,0.004345195833593607
3888,0.008946680463850498
3892,0.005461456254124641
3896,0.005992118269205093
3900,0.0042028166353702545
3904,0.3566831052303314
3908,0.011148408055305481
3912,0.005612712819129229
3916,0.007482354994863272
3920,0.0048719788901507854
3924,0.04573950171470642
3928,0.007959623821079731
3932,0.016663959249854088
3936,0.009305372834205627
3940,0.003775800811126828
3944,0.007217953912913799
3948,0.012211865745484829
3952,0.007532075047492981
3956,0.004581142216920853
3960,0.005512414034456015
3964,0.0047010439448058605
3968,0.008942455053329468
3972,0.002189714927226305
3976,0.0032714928966015577
3980,0.00848151184618473
3984,0.006980908568948507
3988,0.00564885837957263
3992,0.01686573028564453
3996,0.0046432288363575935
4000,0.003985374700278044
4004,0.12185054272413254
4008,0.012126377783715725
4012,0.3269902467727661
4016,0.6888287663459778
4020,0.012500863522291183
4024,0.015175395645201206
4028,0.034159183502197266
4032,0.08416829258203506
4036,0.06968775391578674
4040,0.012875739485025406
4044,0.05831308662891388
4048,0.03583204001188278
4052,0.021985668689012527
4056,0.02458200231194496
4060,0.31801411509513855
4064,0.03413817659020424
4068,0.09858119487762451
4072,0.024883044883608818
4076,0.06133259832859039
4080,0.012952244840562344
4084,0.3092877268791199
4088,0.07064191997051239
4092,0.0400739386677742
4096,0.034074828028678894
4100,0.16194458305835724
4104,0.023930450901389122
4108,0.03154011070728302
4112,0.14006119966506958
4116,0.040097981691360474
4120,0.08383458852767944
4124,0.01873314380645752
4128,0.029412711039185524
4132,0.08293315768241882
4136,0.015543855726718903
4140,0.024630200117826462
4144,0.10933717340230942
4148,0.08688899129629135
4152,0.04731548950076103
4156,0.01876348815858364
4160,0.018786340951919556
4164,0.015446862205862999
4168,0.12917456030845642
4172,0.021048657596111298
4176,0.01917366497218609
4180,0.02033848688006401
4184,0.018887991085648537
4188,0.02403734251856804
4192,0.03210381790995598
4196,0.010110052302479744
4200,0.030194472521543503
4204,0.020055141299962997
4208,0.02100732922554016
4212,0.023664452135562897
4216,0.024479912593960762
4220,0.01802152581512928
4224,0.020524607971310616
4228,0.010091133415699005
4232,0.022196011617779732
4236,0.06455786526203156
4240,0.022535771131515503
4244,0.008552072569727898
4248,0.037246011197566986
4252,0.021486565470695496
4256,0.0067204078659415245
4260,0.0309052225202322
4264,0.04252834618091583
4268,0.040900517255067825
4272,0.007644909434020519
4276,0.07448732107877731
4280,0.016706019639968872
4284,0.018006471917033195
4288,0.009723471477627754
4292,0.017890693619847298
4296,0.04794192686676979
4300,0.010271134786307812
4304,0.10021847486495972
4308,0.006737821735441685
4312,0.01878039352595806
4316,0.04591739922761917
4320,0.008948371745646
4324,0.006735527887940407
4328,0.00519205117598176
4332,0.034766633063554764
4336,0.010476593859493732
4340,0.00896597933024168
4344,0.03826655074954033
