step,loss
2344,0.0008059347746893764
2348,0.0006427568150684237
2352,0.0008470331667922437
2356,0.000544331909622997
2360,0.00039070696220733225
2364,0.0005834343610331416
2368,0.0005462562548927963
2372,0.00057549262419343
2376,1.4711462259292603
2380,0.0008236832800321281
2384,0.0009868474444374442
2388,0.0013014439027756453
2392,0.001857064780779183
2396,0.0012288872385397553
2400,0.0030909671913832426
2404,0.0009208122501149774
2408,0.0014148829504847527
2412,0.00022067433746997267
2416,0.0012072004610672593
2420,0.0010589829180389643
2424,0.0009831958450376987
2428,0.0008489041356369853
2432,0.0010899383341893554
2436,0.0009799334220588207
2440,0.0007632776978425682
2444,0.000681102741509676
2448,0.0007461913046427071
2452,0.0003352856729179621
2456,0.00046616949839517474
2460,0.00022871738474350423
2464,0.0003073334810324013
2468,0.0002931584604084492
2472,0.0002323756634723395
2476,0.0001237652322743088
2480,7.249532791320235e-05
2484,5.968519326415844e-05
2488,5.201630119699985e-05
2492,0.00010313760139979422
2496,1.502204179763794
2500,0.00010370687232352793
2504,0.00043797207763418555
2508,1.4578192234039307
2512,0.001811207621358335
2516,0.0057255723513662815
2520,0.007429717108607292
2524,0.006647172849625349
2528,0.004934603814035654
2532,0.0064588733948767185
2536,0.0026151121128350496
2540,0.0048364754766225815
2544,0.006441796198487282
2548,0.0028366295155137777
2552,0.0033267259132117033
2556,0.0036443527787923813
2560,0.003783879801630974
2564,0.003913260996341705
2568,0.0037746077869087458
2572,0.0033106093760579824
2576,0.0027072103694081306
2580,0.002201969502493739
2584,0.0023182742297649384
2588,0.0014625024050474167
2592,0.0013948094565421343
2596,0.002517716260626912
2600,0.0004979426157660782
2604,0.00032517308136448264
2608,0.002221413655206561
2612,0.0012912650126963854
2616,0.0008816547342576087
2620,0.0007464863592758775
2624,0.0011396721238270402
2628,0.0010359934531152248
2632,0.0005754436715506017
2636,0.00035874094464816153
2640,0.0004247002652846277
2644,0.0001959488436114043
2648,0.00021751502936240286
2652,0.000124688507639803
2656,0.0001078620771295391
2660,5.727288225898519e-05
2664,7.95790838310495e-05
2668,9.23895786399953e-05
2672,0.00011254606943111867
2676,0.00013017051969654858
2680,8.48695490276441e-05
2684,0.00014667258074041456
2688,8.540856651961803e-05
2692,9.314472845289856e-05
2696,0.00010376999125583097
2700,0.00043223670218139887
2704,0.00011676750000333413
2708,9.362150012748316e-05
2712,9.028792555909604e-05
2716,7.942724914755672e-05
2720,6.352940545184538e-05
2724,6.0571339417947456e-05
2728,6.75982519169338e-05
2732,4.376159267849289e-05
2736,4.274383172742091e-05
2740,2.8870983442175202e-05
2744,3.4292228519916534e-05
2748,4.31092812505085e-05
2752,2.8989285056013614e-05
2756,3.465935151325539e-05
2760,0.0001928721321746707
2764,3.0036990210646763e-05
2768,2.6229636205243878e-05
2772,2.3227805286296643e-05
2776,2.0853549358434975e-05
2780,2.406930798315443e-05
2784,2.261150802951306e-05
2788,2.0956784283043817e-05
2792,3.591691711335443e-05
2796,1.9471328414510936e-05
2800,2.9200180506450124e-05
2804,2.689026041480247e-05
2808,2.105800376739353e-05
2812,1.8322842151974328e-05
2816,0.0003687848220579326
2820,1.8670478311832994e-05
2824,1.6777341443230398e-05
2828,1.08839576569153e-05
2832,1.974921178771183e-05
2836,2.0734807549160905e-05
2840,2.5820991140790284e-05
2844,2.1583626221399754e-05
2848,1.567736399010755e-05
2852,2.0537538148346357e-05
2856,1.771625829860568e-05
2860,1.6997833881760016e-05
2864,2.054485958069563e-05
2868,1.9133425666950643e-05
2872,2.6412255465402268e-05
2876,1.708860509097576e-05
2880,2.298086110386066e-05
2884,2.3874830731074326e-05
2888,2.0141720597166568e-05
2892,0.0004134610644541681
2896,1.725687070575077e-05
2900,1.7177322661154903e-05
2904,1.6099716958706267e-05
2908,1.9830091332551092e-05
2912,1.536590571049601e-05
2916,2.1162481061764993e-05
2920,2.1434665541164577e-05
2924,2.6993800929631107e-05
2928,2.0855317416135222e-05
2932,2.0877376300632022e-05
2936,2.1433776055346243e-05
2940,2.779116402962245e-05
2944,1.3005868822801858e-05
2948,1.8655495296115987e-05
2952,2.3622778826393187e-05
2956,0.000398054689867422
2960,2.4367265723412856e-05
2964,1.5252592675096821e-05
2968,0.00038203372969292104
2972,1.9165227058692835e-05
2976,1.8620656192069873e-05
2980,1.5027499198913574
2984,6.336122896755114e-05
2988,0.00019849186355713755
2992,0.00041094206972047687
2996,0.0009000491700135171
3000,0.0009957305155694485
3004,0.00425930367782712
3008,0.0038685747422277927
3012,0.0030326559208333492
3016,0.0023600419517606497
3020,0.0014549882616847754
3024,0.0008959650294855237
3028,0.00043100627954117954
3032,0.0007828318630345166
3036,0.0012591544073075056
3040,0.0023492672480642796
3044,0.0019222679547965527
3048,0.0010352710960432887
3052,0.0011515346122905612
3056,0.0013607575092464685
3060,0.000493104918859899
3064,0.00010904925147769973
3068,0.0004457313916645944
3072,0.0004814094281755388
3076,0.00045522398431785405
3080,0.0005957846879027784
3084,0.0006401032442227006
3088,0.0006074100965633988
3092,0.0005666207289323211
3096,0.00037494749994948506
3100,0.00035300967283546925
3104,0.00016745702305343002
3108,0.00010585536801954731
3112,8.889959281077608e-05
3116,0.00014804293459746987
3120,0.00011928080493817106
3124,0.00015661391080357134
3128,0.00014830748841632158
3132,0.00016584023251198232
3136,0.00012885569594800472
3140,9.735523781273514e-05
3144,9.264973778044805e-05
3148,6.08573536737822e-05
3152,6.723170372424647e-05
3156,6.816143286414444e-05
3160,7.24769925000146e-05
3164,8.885401621228084e-05
3168,9.913885878631845e-05
3172,0.00010760185250546783
3176,9.491406672168523e-05
3180,0.001039600116200745
3184,6.247697456274182e-05
3188,6.297967047430575e-05
3192,7.244905282277614e-05
3196,5.576265903073363e-05
3200,4.121454185224138e-05
3204,0.0008701956830918789
3208,7.486676622647792e-05
3212,0.00047832203563302755
3216,8.108920883387327e-05
3220,5.5590815463801846e-05
3224,5.407673597801477e-05
3228,3.89090200769715e-05
3232,5.745026282966137e-05
3236,3.2228803320322186e-05
3240,3.826338070211932e-05
3244,3.241280865040608e-05
3248,3.908402140950784e-05
3252,4.8244077333947644e-05
3256,3.945247590309009e-05
3260,3.901150921592489e-05
3264,3.148252653772943e-05
3268,3.2831852877279744e-05
3272,5.919790419284254e-05
3276,0.0015464532189071178
3280,4.595782229444012e-05
3284,4.8641024477547035e-05
3288,2.7618792955763638e-05
3292,0.0010756934061646461
3296,3.165201633237302e-05
3300,3.400079731363803e-05
3304,3.922943869838491e-05
3308,4.462173819774762e-05
3312,4.92359722557012e-05
3316,3.773525531869382e-05
3320,3.525202919263393e-05
3324,5.6806427892297506e-05
3328,4.370573878986761e-05
3332,5.1734601584030315e-05
3336,3.582795397960581e-05
3340,5.4282572818920016e-05
3344,4.246617027092725e-05
3348,4.464363883016631e-05
3352,3.3551343221915886e-05
3356,1.8925193217000924e-05
3360,2.936555029009469e-05
3364,2.5122702936641872e-05
3368,2.473727727192454e-05
3372,3.368432953720912e-05
3376,3.100336471106857e-05
3380,6.342088454402983e-05
3384,3.031052983715199e-05
3388,1.4637973308563232
3392,0.0002278246101923287
3396,0.0005592363886535168
3400,0.001514915027655661
3404,0.0018339643720537424
3408,0.001365401316434145
3412,0.0012132773408666253
3416,0.0013616882497444749
3420,0.00011702294432325289
3424,0.0009259860962629318
3428,0.0011621307348832488
3432,0.0009190874407067895
3436,0.0014365020906552672
3440,0.0009601800120435655
3444,0.0011091944761574268
3448,0.0008109878399409354
3452,0.0008394712931476533
3456,0.0005272573325783014
3460,0.0004959260695613921
3464,0.00048607034841552377
3468,0.0009727980359457433
3472,0.0007142380927689373
3476,0.0005363073432818055
3480,0.00023123313440009952
3484,1.4317318201065063
3488,0.001199851045385003
3492,0.0015324042178690434
3496,0.001327849575318396
3500,0.0032533109188079834
3504,0.004279773216694593
3508,0.002696625655516982
3512,0.0015970030799508095
3516,0.0015227037947624922
3520,0.0013063631486147642
3524,0.0011875120690092444
3528,0.0009460941073484719
3532,0.00232239393517375
3536,0.0022523892112076283
3540,0.0015734991757199168
3544,0.001531009329482913
3548,0.0015765707939863205
3552,0.0012832408538088202
3556,0.0010805923957377672
3560,0.0008512053755111992
3564,0.0005396997439675033
3568,0.00029849953716620803
3572,0.0004732779925689101
3576,0.00019610286108218133
3580,0.0013931069988757372
3584,0.0003537784214131534
3588,0.00036457928945310414
3592,0.0005075177177786827
3596,0.00045852840412408113
3600,0.00045597125426866114
3604,0.0002125508472090587
3608,0.00010039901826530695
3612,1.435029149055481
3616,0.0013569672591984272
3620,0.0004518217465374619
3624,0.0023809366393834352
3628,0.0014834983740001917
3632,0.0013516379985958338
3636,0.001249054097570479
3640,0.001454983139410615
3644,0.0014255759306252003
3648,0.0014036863576620817
3652,0.0011711317347362638
3656,0.0019100857898592949
3660,0.001073960680514574
3664,0.0016249817563220859
3668,0.0008937417878769338
3672,0.0010405245702713728
3676,0.0012651168508455157
3680,0.001018109847791493
3684,0.0007602221448905766
3688,0.0012214976595714688
3692,0.0005013602203689516
3696,1.4187991619110107
3700,0.0004900221829302609
3704,0.0023782863281667233
3708,0.0023084678687155247
3712,0.0032408135011792183
3716,0.00336446356959641
3720,0.0032963117118924856
3724,0.0017276741564273834
3728,0.0008531627827323973
3732,0.001530938665382564
3736,0.000622062012553215
3740,0.0017721368931233883
3744,0.0015561276813969016
3748,0.0009141727932728827
3752,0.001092280843295157
3756,0.001402886351570487
3760,0.0015690451255068183
3764,0.0013830671086907387
3768,0.0011361882789060473
3772,0.001277532777749002
3776,1.4111602306365967
3780,0.0013184085255488753
3784,0.0010598917724564672
3788,0.0038637248799204826
3792,0.004367142450064421
3796,0.005530822556465864
3800,0.007067835424095392
3804,0.002697606338188052
3808,0.0033967846538871527
3812,0.0023740779142826796
3816,0.0021747674327343702
3820,0.0012831377098336816
3824,0.0013192483456805348
3828,0.0022836709395051003
3832,0.002276389393955469
3836,0.0013972176238894463
3840,1.3933866024017334
3844,0.0017778570763766766
3848,1.3678381443023682
3852,0.001049698330461979
3856,0.008121122606098652
3860,0.008600477129220963
3864,0.013179752044379711
3868,0.008094658143818378
3872,0.0025801677256822586
3876,0.00268234359100461
3880,0.002450434723868966
3884,0.001362471841275692
3888,0.0018813777714967728
3892,0.0025183050893247128
3896,0.002590416930615902
3900,0.002575585385784507
3904,0.0016556920018047094
3908,0.001702863839454949
3912,0.0010196369839832187
3916,0.0012208274565637112
3920,0.001661471906118095
3924,0.0010033355792984366
3928,0.0011693905107676983
3932,0.0006486860220320523
3936,0.0005145050236023962
3940,0.00026104573043994606
3944,0.0010031269630417228
3948,0.0003877562703564763
3952,1.4254909753799438
3956,0.0008378673810511827
3960,0.001408400945365429
3964,0.002762777730822563
3968,0.005849569570273161
3972,0.004205039702355862
3976,0.01053512655198574
3980,0.0010811502579599619
3984,0.005233338568359613
3988,0.0015743521507829428
3992,0.0015806225128471851
3996,0.005271293222904205
4000,0.001409300253726542
4004,0.03625950217247009
4008,0.02813543938100338
4012,0.03622690960764885
4016,0.01979147642850876
4020,0.014471705071628094
4024,0.008921119384467602
4028,0.0033195444848388433
4032,0.005976503249257803
4036,0.011306604370474815
4040,0.01180658582597971
4044,0.010547584854066372
4048,0.00996403954923153
4052,0.0034414194524288177
4056,0.0011821355437859893
4060,0.001167996204458177
4064,0.002238137647509575
4068,0.0055673448368906975
4072,0.004772608168423176
4076,0.008218935690820217
4080,0.005097544752061367
4084,0.004518786445260048
4088,0.002826985903084278
4092,0.004298094194382429
4096,0.0015267394483089447
4100,0.0012471532681956887
4104,0.0013657906092703342
4108,0.0026298861484974623
4112,0.0035511264577507973
4116,0.0024395030923187733
4120,0.0019394882256165147
4124,0.0020075091160833836
4128,0.003190867602825165
4132,0.0011382069205865264
4136,0.0010079251369461417
4140,0.0015267328126356006
4144,0.0022183554247021675
4148,0.001413443242199719
4152,0.0014363578520715237
4156,0.0019457052694633603
4160,0.0009830053895711899
4164,0.0009314451017417014
4168,0.0008701625047251582
4172,0.0010380572639405727
4176,0.0009722411632537842
4180,0.0010628392919898033
4184,0.0008717329474166036
4188,0.0009061484015546739
4192,0.0008383215172216296
4196,0.0008307023672387004
4200,0.0011290590045973659
4204,0.0005583246238529682
4208,1.4197832345962524
4212,0.0010315388208255172
4216,0.0016973195597529411
4220,0.0024815299548208714
4224,0.0032486976124346256
4228,0.0033020018599927425
4232,0.00240767071954906
4236,0.0018058044370263815
4240,0.0027461021672934294
4244,0.00315780658274889
4248,0.0030230896081775427
4252,0.002319858642295003
4256,0.002754956018179655
4260,0.0022930812556296587
4264,0.001750753726810217
4268,0.003941267728805542
