step,loss
772,5.839800905960146e-06
776,5.983245955576422e-06
780,4.836118932871614e-06
784,6.149319688120158e-06
788,5.311425411491655e-06
792,4.438016731000971e-06
796,4.365844233689131e-06
800,4.201511728751939e-06
804,8.608404641563538e-06
808,5.179928848519921e-06
812,4.687248292611912e-06
816,4.9194864004675765e-06
820,3.234588575651287e-06
824,3.5263385598227615e-06
828,3.2903499231906608e-06
832,5.747000159317395e-06
836,5.472018983709859e-06
840,4.419548076839419e-06
844,4.31080479756929e-06
848,5.4135221034812275e-06
852,6.465061233029701e-06
856,6.279826720856363e-06
860,3.8013588437024737e-06
864,4.185292709735222e-06
868,6.515966560982633e-06
872,4.666279437515186e-06
876,4.642487510864157e-06
880,5.447382136480883e-06
884,6.054542154743103e-06
888,5.61455908609787e-06
892,4.972018814441981e-06
896,3.974845640186686e-06
900,3.6465476114244666e-06
904,4.715139766631182e-06
908,4.386268301459495e-06
912,3.1388212846650276e-06
916,3.10329278363497e-06
920,4.737411927635549e-06
924,4.7680568968644366e-06
928,2.9950078896945342e-06
932,4.260228706698399e-06
936,4.038241058879066e-06
940,4.7722387535031885e-06
944,3.83708947993e-06
948,2.8980457500438206e-06
952,4.4155731302453205e-06
956,4.028443527204217e-06
960,3.040791625608108e-06
964,2.8547842703119386e-06
968,3.616466528910678e-06
972,2.698646767385071e-06
976,3.298279352748068e-06
980,3.229831008866313e-06
984,3.5348732581041986e-06
988,4.8074575715872925e-06
992,3.185023388141417e-06
996,4.152935616730247e-06
1000,8.55078105814755e-05
1004,9.25078711588867e-06
1008,4.6792192733846605e-06
1012,4.187275862932438e-06
1016,2.5212989385181572e-06
1020,1.8109645679942332e-05
1024,1.0913154255831614e-05
1028,9.482375389779918e-06
1032,1.0587887118163053e-05
1036,8.433442417299375e-05
1040,3.1793340895092115e-05
1044,5.017183411837323e-06
1048,7.189393727458082e-06
1052,3.563842983567156e-05
1056,1.0902575013460591e-05
1060,6.4730893427622505e-06
1064,1.253478058060864e-05
1068,9.622033758205362e-06
1072,2.2629479644820094e-05
1076,3.9725955502945e-06
1080,4.852292477153242e-06
1084,2.098297954944428e-05
1088,3.305534619357786e-06
1092,7.017134976194939e-06
1096,4.7365551836264785e-06
1100,7.041758181003388e-06
1104,8.833158062770963e-06
1108,6.529611709993333e-06
1112,5.937371042818995e-06
1116,5.606596914731199e-06
1120,3.547582309693098e-06
1124,4.04140291720978e-06
1128,3.895243480656063e-06
1132,1.6811393379612127e-06
1136,4.657198587665334e-06
1140,5.987048552924534e-06
1144,3.859696334984619e-06
1148,2.0690486053354107e-06
1152,6.822279829066247e-05
1156,2.2949704998609377e-06
1160,4.206633093417622e-06
1164,7.1677877713227645e-06
1168,4.303750756662339e-06
1172,4.859941327595152e-05
1176,5.445747774501797e-06
1180,4.558281034405809e-06
1184,2.329077915419475e-06
1188,4.501549483393319e-06
1192,5.361014700611122e-06
1196,2.808111048580031e-06
1200,3.242654929636046e-05
1204,3.797751560341567e-06
1208,2.7956984922639094e-06
1212,3.007907480423455e-06
1216,4.206409812468337e-06
1220,4.601031832862645e-06
1224,3.3264138892263873e-06
1228,3.0807098028162727e-06
1232,4.2561773625493515e-06
1236,2.593463705125032e-06
1240,3.3144356166303623e-06
1244,2.840489969457849e-06
1248,3.6923493098584004e-06
1252,1.4428020449486212e-06
1256,2.3757950202707434e-06
1260,3.1419908737007063e-06
1264,2.5183160232700175e-06
1268,2.1423718408186687e-06
1272,2.9803411507600686e-06
1276,2.516971790100797e-06
1280,3.7314505334506975e-06
1284,2.6472380341147073e-06
1288,4.983714006812079e-06
1292,1.6853437045938335e-06
1296,4.471240117709385e-06
1300,4.051678843097761e-06
1304,3.356046136104851e-06
1308,2.760589268291369e-06
1312,3.1817235139897093e-06
1316,3.4885224522440694e-06
1320,8.198979048756883e-05
1324,3.1520164611720247e-06
1328,4.191452262602979e-06
1332,3.453928684393759e-06
1336,3.6085493775317445e-06
1340,4.699757482740097e-06
1344,4.4059643187210895e-06
1348,2.409837406958104e-06
1352,2.681498017409467e-06
1356,1.9969195363955805e-06
1360,2.0541410776786506e-06
1364,2.361754695812124e-06
1368,3.1710278562968597e-06
1372,2.2629794329986908e-05
1376,2.8114300221204758e-06
1380,3.337851921969559e-06
1384,3.463044095042278e-06
1388,2.30486466534785e-06
1392,2.3037675873638364e-06
1396,2.03058675651846e-06
1400,2.2865765458846e-06
1404,2.1511182239919435e-06
1408,2.306826445419574e-06
1412,1.8730505644271034e-06
1416,2.371731397943222e-06
1420,2.4053524612099864e-06
1424,1.9974950191681273e-06
1428,2.1873886453249725e-06
1432,1.786024654393259e-06
1436,1.965900764844264e-06
1440,2.4386927179875784e-06
1444,2.371252776356414e-06
1448,2.321045940334443e-06
1452,1.5899616983006126e-06
1456,2.710406533878995e-06
1460,1.7939670442501665e-06
1464,2.3378552214126103e-06
1468,2.291806595167145e-06
1472,2.161137672374025e-06
1476,1.6761805454734713e-06
1480,1.6583085198362824e-06
1484,1.4923281241863151e-06
1488,1.4761092188564362e-06
1492,1.8472709371053497e-06
1496,2.3867812615208095e-06
1500,1.6924014971664292e-06
1504,1.8114330941898515e-06
1508,1.7805381276048138e-06
1512,2.1271805508149555e-06
1516,1.858861537584744e-06
1520,1.9925205378967803e-06
1524,1.773475105437683e-06
1528,1.9737062757485546e-06
1532,1.443364908482181e-06
1536,2.0461579879338387e-06
1540,1.3865434311810532e-06
1544,2.4986238713609055e-06
1548,1.960206191142788e-06
1552,2.1113403363415273e-06
1556,1.412725578120444e-05
1560,2.3971949758561095e-06
1564,4.19181696997839e-06
1568,2.6017169147962704e-06
1572,2.63643596554175e-06
1576,2.5000495043059345e-06
1580,1.8778658841256402e-06
1584,1.6916326330829179e-06
1588,1.5136009778871085e-06
1592,2.520455382182263e-06
1596,2.1662233393726638e-06
1600,2.5492017812211998e-06
1604,3.1153826967056375e-06
1608,1.5791123360031634e-06
1612,2.734829422479379e-06
1616,1.971329766092822e-06
1620,1.9706837974808877e-06
1624,7.954142347443849e-05
1628,3.3056005577236647e-06
1632,3.12275301439513e-06
1636,4.508019173954381e-06
1640,4.485304089030251e-06
1644,4.203670869173948e-06
1648,2.2120352696219925e-06
1652,2.733742348937085e-06
1656,1.468257778469706e-06
1660,1.6705160987839918e-06
1664,3.2273658234771574e-06
1668,3.2282139272865606e-06
1672,2.3032432636682643e-06
1676,1.7629022295295727e-06
1680,2.1577434381470084e-06
1684,2.499475613149116e-06
1688,1.6321225757565117e-06
1692,2.044581606241991e-06
1696,2.9239690775284544e-06
1700,2.316821564818383e-06
1704,1.6378509144487907e-06
1708,1.4793366744925152e-06
1712,7.444715447491035e-05
1716,2.8534905140986666e-06
1720,3.475748826531344e-06
1724,3.5006407870241674e-06
1728,3.9964565985428635e-06
1732,2.2629521936323727e-06
1736,2.5111166905844584e-06
1740,2.1755395209765993e-06
1744,2.8931203814863693e-06
1748,2.1231062419246882e-06
1752,2.554687398514943e-06
1756,1.9195697404938983e-06
1760,4.248992809152696e-06
1764,3.239897978346562e-06
1768,3.2593713967798976e-06
1772,3.1790161756362068e-06
1776,7.822131738066673e-05
1780,4.266727046342567e-06
1784,3.376219410711201e-06
1788,4.708840151579352e-06
1792,4.9887266868609e-06
1796,3.2367324820370413e-06
1800,7.345245103351772e-05
1804,2.7069927455158904e-06
1808,2.486487346686772e-06
1812,2.9223162982816575e-06
1816,3.6863766581518576e-06
1820,3.4074469112965744e-06
1824,3.1126464818953536e-06
1828,3.288093466835562e-06
1832,2.51778897109034e-06
1836,2.630247763590887e-06
1840,2.7906517061637715e-06
1844,2.669871946636704e-06
1848,8.352372969966382e-05
1852,2.3167438030213816e-06
1856,3.5331527215021197e-06
1860,4.107447239221074e-06
1864,3.290901076979935e-06
1868,4.76889999845298e-06
1872,1.9373794657440158e-06
1876,6.671698793070391e-05
1880,5.073767624708125e-06
1884,6.656173354713246e-05
1888,9.356667760584969e-06
1892,4.021450422442285e-06
1896,8.681586223246995e-06
1900,1.9064262914980645e-06
1904,1.9216001874156063e-06
1908,3.628700369517901e-06
1912,2.348070211155573e-06
1916,2.940338390544639e-06
1920,3.7996278479113244e-06
1924,4.3186923903704155e-06
1928,2.7407927518652286e-06
1932,2.2139349766803207e-06
1936,2.4661615043441998e-06
1940,4.000423814431997e-06
1944,2.240379217255395e-06
1948,1.6034575764933834e-06
1952,3.260529865656281e-06
1956,2.107354248437332e-06
1960,2.281257820868632e-06
1964,2.8089850729884347e-06
1968,3.285346792836208e-06
1972,1.907745172502473e-06
1976,2.1484722765308106e-06
1980,2.003356257773703e-06
1984,2.153261675630347e-06
1988,4.926473138766596e-06
1992,1.899448534459225e-06
1996,1.398542167407868e-06
2000,2.399369805061724e-06
2004,3.634246240835637e-06
2008,6.616905011469498e-06
2012,7.656883099116385e-05
2016,4.914233613817487e-06
2020,3.8492730709549505e-06
2024,3.939370799344033e-06
2028,4.1921844058379065e-06
2032,6.303702321019955e-06
2036,5.815479198645335e-06
2040,3.620147253968753e-06
2044,2.7612886697170325e-06
2048,4.622735559678404e-06
2052,3.2379223284806358e-06
2056,6.599773769266903e-06
2060,4.789213562617078e-06
2064,6.849378223705571e-06
2068,4.1403354771318845e-06
2072,3.4027746096398914e-06
2076,5.682652954419609e-06
2080,3.992859092250001e-06
2084,5.259175850369502e-06
2088,4.591223841998726e-06
2092,5.267529559205286e-06
2096,4.405847903399263e-06
2100,7.4730887718033046e-06
2104,4.060904757352546e-06
2108,3.449211362749338e-06
2112,1.0009943252953235e-05
2116,7.950136932777241e-06
2120,4.743697900266852e-06
2124,4.092400558874942e-06
2128,4.767285645357333e-06
2132,4.973060640622862e-06
2136,4.316349986765999e-06
2140,1.5367717742919922
2144,0.0005933301290497184
2148,0.0018628010293468833
2152,0.0024654599837958813
2156,0.0020503681153059006
2160,0.0013807221548631787
2164,0.0015546644572168589
2168,0.0009985696524381638
2172,0.0012385803274810314
2176,0.0025065981317311525
2180,0.00115500227548182
2184,0.0013176440261304379
2188,0.0014741336926817894
2192,0.001152107142843306
2196,0.0011263183550909162
2200,0.0008712699636816978
2204,0.0005474607460200787
2208,0.000349265756085515
2212,0.0001790539245121181
2216,0.00011435706255724654
2220,0.00014538221876136959
2224,0.00029195629758760333
2228,0.000467737321741879
2232,0.00020498002413660288
2236,0.00012280179362278432
2240,0.00012598984176293015
2244,0.00010178762022405863
2248,1.535376787185669
2252,0.00017353009025100619
2256,0.00032456390908919275
2260,1.5027579069137573
2264,0.0023083544801920652
2268,0.0072302017360925674
2272,0.005304873455315828
2276,0.009841982275247574
2280,0.008785778656601906
2284,0.004027890507131815
2288,0.005249843001365662
2292,0.003856295719742775
2296,0.002066565677523613
2300,0.0025469791144132614
2304,0.0017760456539690495
2308,0.0017264049965888262
2312,0.0017120781121775508
2316,0.001875570509582758
2320,0.0020405997056514025
2324,0.0019570712465792894
2328,0.0015900457510724664
2332,0.0016367922071367502
2336,0.0012487636413425207
2340,0.000891643634531647
2344,0.0006728920852765441
2348,0.0004837170708924532
2352,0.0005523643339984119
2356,0.00048504472943022847
2360,0.00035839559859596193
2364,0.00031093406141735613
2368,0.0002715162991080433
2372,0.00010904842929448932
2376,5.667602817993611e-05
2380,4.838603126700036e-05
2384,8.606991468695924e-05
2388,0.0001520350924693048
2392,0.00014186558837536722
2396,0.00019674189388751984
2400,8.804928074823692e-05
2404,9.47827793424949e-05
2408,7.090404687914997e-05
2412,0.00016007994418032467
2416,4.610001633409411e-05
2420,5.136547042638995e-05
2424,4.491614527069032e-05
2428,3.672009916044772e-05
2432,4.109663495910354e-05
2436,3.377261964487843e-05
2440,2.9566395824076608e-05
2444,2.565066097304225e-05
2448,3.687044227262959e-05
2452,2.5773770175874233e-05
2456,1.6544909158255905e-05
2460,2.3921513275126927e-05
2464,2.7206107915844768e-05
2468,2.773739288386423e-05
2472,2.320935163879767e-05
2476,2.1957986973575316e-05
2480,1.987943505810108e-05
2484,1.3926330211688764e-05
2488,1.2458538549253717e-05
2492,1.5328187942504883
2496,0.0001902028452605009
2500,0.00047964067198336124
2504,0.0009472167585045099
2508,0.0014540172414854169
2512,0.0012260600924491882
2516,0.0008826415287330747
2520,1.5244344472885132
2524,0.001694591250270605
2528,1.5071332454681396
2532,0.0032785336952656507
2536,0.007239772938191891
2540,0.00937812402844429
2544,0.005286581348627806
2548,0.004965749103575945
2552,0.004412581212818623
2556,0.005878258962184191
2560,0.00353419897146523
2564,0.0025386190973222256
2568,0.0014805826358497143
2572,0.001465087989345193
2576,0.0010361643508076668
2580,1.50657320022583
2584,0.0011526694288477302
2588,0.0018342742696404457
2592,0.0009591909474693239
2596,0.003048067446798086
2600,0.0027947253547608852
2604,1.4777543544769287
2608,0.0037995893508195877
2612,0.0008742782520130277
2616,0.0022178227081894875
2620,0.007743520196527243
2624,0.0027126669883728027
2628,0.007454338483512402
2632,0.008984353393316269
2636,0.006732006091624498
2640,0.00400913879275322
2644,0.004440853837877512
2648,0.002273978665471077
2652,0.003163212677463889
2656,0.0016004524659365416
2660,0.0013233444187790155
2664,0.0011998964473605156
2668,0.0006926630157977343
2672,0.0009519889135845006
2676,0.0010524429380893707
2680,0.0007399790920317173
2684,0.0006658007623627782
2688,0.0005010815220884979
2692,0.0005437869112938643
2696,0.0004823715426027775
2700,0.0002651032409630716
2704,0.000309630180709064
2708,0.00023441429948434234
2712,0.0002561337605584413
2716,0.0003275720519013703
2720,0.0002163211174774915
2724,0.00014651496894657612
2728,0.00014261133037507534
2732,7.254484080476686e-05
2736,5.5082851758925244e-05
2740,9.854549716692418e-05
2744,4.331144009483978e-05
2748,4.887982504442334e-05
2752,5.954974767519161e-05
2756,3.394448503968306e-05
2760,6.0478148952824995e-05
2764,5.157894338481128e-05
2768,0.00016175996279343963
2772,5.7955330703407526e-05
2776,4.207516394671984e-05
2780,3.2410523999715224e-05
2784,3.174750236212276e-05
2788,4.0709797758609056e-05
2792,3.7054429412819445e-05
2796,5.619136572931893e-05
2800,4.70633567601908e-05
2804,3.408049087738618e-05
2808,2.470858999004122e-05
2812,2.89209474431118e-05
2816,3.064858537982218e-05
2820,2.5766439648577943e-05
2824,3.5471337469061837e-05
2828,2.526638490962796e-05
2832,2.3910017262096517e-05
2836,2.555708124418743e-05
2840,2.1987323634675704e-05
2844,9.382454300066456e-05
2848,1.944500399986282e-05
2852,2.0988212781958282e-05
2856,4.629592876881361e-05
2860,2.347986082895659e-05
2864,2.118797056027688e-05
2868,4.6007007767912e-05
2872,2.307490649400279e-05
2876,1.4522715900966432e-05
2880,1.6699048501322977e-05
2884,2.272992060170509e-05
2888,2.030227187788114e-05
2892,9.628161205910146e-05
2896,1.5248122215270996
2900,5.722756759496406e-05
2904,0.00010283702431479469
2908,0.00018455278768669814
2912,1.5050301551818848
2916,0.0008129965863190591
2920,0.0014914838830009103
2924,0.0014233252732083201
2928,0.0018878309056162834
2932,0.0012938433792442083
2936,0.0025088503025472164
2940,0.0021609014365822077
2944,0.0022775630932301283
2948,0.0035835925955325365
2952,0.002422715537250042
2956,0.0003545403596945107
2960,0.0013728219782933593
2964,0.0011994396336376667
2968,0.000749332713894546
2972,0.001130964607000351
2976,0.0011618142016232014
2980,0.0006877207779325545
2984,0.0008448278531432152
2988,0.0007379758171737194
2992,0.0007281776051968336
2996,0.0006877161213196814
3000,0.0007415577420033514
3004,0.0037981923669576645
3008,0.0038446197286248207
3012,0.0031287672463804483
3016,0.0029831945430487394
3020,0.0026821354404091835
3024,0.002027136506512761
3028,0.002140844240784645
3032,0.001399107975885272
3036,0.0010781653691083193
3040,0.0008938477840274572
3044,0.0007120877271518111
3048,0.00041415070882067084
3052,0.0003459755680523813
3056,0.0006747636944055557
3060,0.0005850479938089848
3064,0.0006060382002033293
3068,0.0006411178037524223
3072,0.0005030461470596492
3076,0.0005425559938885272
3080,0.00037659151712432504
3084,1.519600749015808
3088,0.0004824718926101923
3092,0.0005395693588070571
3096,0.0005466277943924069
3100,0.0005567215266637504
3104,0.0008879831875674427
3108,0.00039874715730547905
3112,0.0004901790525764227
3116,0.00038257078267633915
3120,0.0012892467202618718
3124,0.0008828991558402777
3128,0.0009070523083209991
3132,0.00029646389884874225
3136,0.0004504062235355377
3140,0.0006479473086073995
3144,0.0007506705587729812
3148,0.000850433309096843
3152,0.0007409499958157539
3156,0.0005796573823317885
3160,0.0007632473716512322
3164,0.0007660689880140126
3168,0.00042661145562306046
3172,0.0005348955164663494
3176,0.0003378823457751423
3180,0.0003537026350386441
3184,0.0003504271153360605
3188,0.0002165150799555704
3192,0.00019384610641282052
3196,0.00020124296133872122
3200,0.00017409057181794196
3204,0.00019819376757368445
3208,0.0001497074990766123
3212,0.00018412225472275168
3216,0.00019504301599226892
3220,0.00032883239327929914
3224,0.00012905430048704147
3228,0.00017987025785259902
3232,0.0002270354307256639
3236,0.00018793292110785842
3240,0.0001978391082957387
3244,0.0001387573138345033
3248,0.0001014424124150537
3252,0.00015097632422111928
3256,0.00010207507148152217
3260,0.0001784767518984154
3264,0.00012896132830064744
3268,8.555407111998647e-05
3272,0.00031106226379051805
3276,0.00014590140199288726
3280,0.00013755627151113003
3284,9.597012103768066e-05
3288,7.880823977757245e-05
3292,0.00015805948351044208
3296,0.000220782749238424
3300,0.00017187171033583581
3304,0.00012847644393332303
3308,8.25049210106954e-05
3312,0.00011469078162917867
3316,0.0001123321708291769
3320,9.298415534431115e-05
3324,0.00012212539149913937
3328,8.344657544512302e-05
3332,9.665608376963064e-05
3336,7.858766912249848e-05
3340,9.771162149263546e-05
3344,0.00011154654930578545
3348,9.315196075476706e-05
3352,7.513778109569103e-05
3356,7.23516641301103e-05
3360,9.920042066369206e-05
3364,7.812873082002625e-05
3368,0.00027992951800115407
3372,7.201782864285633e-05
3376,0.00010835046850843355
3380,9.950668754754588e-05
3384,0.00027636534650810063
3388,5.691205296898261e-05
3392,7.379689486697316e-05
3396,7.549348811153322e-05
3400,9.568849782226607e-05
3404,1.4988720417022705
3408,0.00011634340626187623
3412,0.0002516770618967712
3416,0.00031282490817829967
3420,0.0006859718123450875
3424,0.001001269556581974
3428,0.0008289611432701349
3432,0.001162398955784738
3436,0.0011640675365924835
3440,0.0008117883116938174
3444,0.0005525219603441656
3448,0.00039690398261882365
3452,0.0004659667029045522
3456,1.512384295463562
3460,0.0005086943274363875
3464,0.0005434264312498271
3468,0.00107650610152632
3472,0.0005062600248493254
3476,0.0007613496272824705
3480,0.0008830984006635845
3484,0.0017527395393699408
3488,0.0013649007305502892
3492,0.0021389059256762266
3496,0.0009723930852487683
3500,0.0013057362521067262
3504,0.0009437380358576775
3508,0.0007263010484166443
3512,0.0009027502965182066
3516,0.0009074443951249123
3520,0.0010631169425323606
3524,0.0006702914834022522
3528,0.000672688300255686
3532,0.0005496006924659014
3536,0.0005759317427873611
3540,0.0005500978440977633
3544,0.0005021045217290521
3548,0.0001777117868186906
3552,0.0002356594050070271
3556,0.0003148799005430192
3560,0.00025091596762649715
3564,1.4919226169586182
3568,0.000541648012585938
3572,0.0009717431385070086
3576,0.0018773835618048906
3580,0.003087306395173073
3584,0.0032937650103121996
3588,0.002412402769550681
3592,0.0017581807915121317
3596,0.00033471459755674005
3600,0.0018693023594096303
3604,0.0010724466992542148
3608,0.0019224261632189155
3612,0.00042175620910711586
3616,0.0010140151716768742
3620,0.001102269277907908
3624,0.0007262473809532821
3628,0.000551641802303493
3632,0.0004504123644437641
3636,0.0007788665243424475
3640,0.0005149010685272515
3644,0.0006908827344886959
3648,0.000808306154794991
3652,0.0005146967014297843
3656,0.0004147641593590379
3660,0.00041333521949127316
3664,0.000266511517111212
3668,0.00027333394973538816
3672,0.00019850324315484613
3676,0.00021354990894906223
3680,1.4984341859817505
3684,1.4853737354278564
3688,0.0012124349595978856
3692,0.0020979433320462704
3696,0.0021836753003299236
3700,0.004158404655754566
3704,0.005314496345818043
3708,0.0047216229140758514
3712,0.0038731887470930815
3716,0.0044385818764567375
3720,0.00564222177490592
3724,0.0029587741009891033
3728,0.0013357216957956553
3732,0.0022459421306848526
3736,0.0011953109642490745
3740,0.0005728085525333881
3744,0.001009483472444117
3748,1.4829940795898438
3752,0.001095361658371985
3756,0.0014308562967926264
3760,0.0009503024630248547
3764,0.001988656586036086
3768,0.0010794101981446147
3772,0.0015984257915988564
3776,0.001183343818411231
3780,0.002819773741066456
3784,0.0007707684999331832
3788,0.002132146153599024
3792,0.0034748767502605915
3796,0.001091166166588664
3800,0.0017323342617601156
3804,0.0008013134938664734
3808,0.00014271384861785918
3812,0.0006823906442150474
3816,0.0018301551463082433
3820,0.00025077827740460634
3824,0.00021881172142457217
3828,0.00028469000244513154
3832,0.00024788695736788213
3836,0.00040018066647462547
3840,0.0003430381475482136
3844,0.0002516641980037093
3848,0.0008098285761661828
3852,0.0004090023576281965
3856,0.00028829407528974116
3860,0.00036346344859339297
3864,0.00030307157430797815
3868,0.0002716314047574997
3872,0.00028473418205976486
3876,0.00039087058394216
3880,0.00013394499546848238
3884,0.00013566360576078296
3888,0.00016005896031856537
3892,0.0001549633452668786
3896,0.00018784243729896843
3900,0.00020850553119089454
3904,0.0004276778781786561
3908,0.0001286107290070504
3912,0.00022324532619677484
3916,8.867488941177726e-05
3920,0.00017248885706067085
3924,9.36734868446365e-05
3928,7.554132753284648e-05
3932,7.688672485528514e-05
3936,0.00011773486039601266
3940,9.434475941816345e-05
3944,7.926794205559418e-05
3948,1.5053985118865967
3952,9.068039071280509e-05
3956,0.00027332466561347246
3960,0.000494597596116364
3964,0.00029801600612699986
3968,0.000453940243460238
3972,0.0006224494427442551
3976,0.0007121395319700241
3980,0.0017837292980402708
3984,0.0004276148392818868
3988,0.003166141686961055
3992,0.0025544133968651295
3996,0.0010444577783346176
4000,0.0008092153002507985
4004,0.01050244178622961
4008,0.009758787229657173
4012,0.007881040684878826
4016,0.006544217467308044
4020,0.005825903732329607
4024,0.00631318474188447
4028,0.004772051237523556
4032,0.002799063688144088
4036,0.0023927309084683657
4040,0.0014913236955180764
4044,0.0008577221888117492
4048,0.000960281235165894
4052,0.0013663426507264376
4056,0.002944850828498602
4060,0.003823634469881654
4064,0.002925983164459467
4068,0.0017196881817653775
4072,0.0014570612693205476
4076,0.0012006241595372558
4080,0.0005213230615481734
4084,0.0006152846035547554
4088,0.0003890494699589908
4092,0.0005024903803132474
4096,0.0009155247826129198
4100,0.0008451297180727124
4104,0.0008146024192683399
4108,0.0007781924796290696
4112,0.0010892290156334639
4116,0.0008727168315090239
4120,0.0008127228356897831
4124,0.00035893701715394855
4128,0.0004065555986016989
4132,0.0004067957343067974
4136,0.0004417537711560726
4140,0.0004155705973971635
4144,0.0003704805567394942
4148,0.00026834459276869893
4152,0.0003467593342065811
4156,0.00031944940565153956
4160,0.00033196070580743253
4164,0.00017406896222382784
4168,0.0003023217141162604
4172,0.00021429563639685512
4176,0.00020497424702625722
4180,0.0002050035836873576
4184,0.00018011537031270564
4188,0.00019551915465854108
4192,0.00020918293739669025
4196,0.0001852174027590081
4200,0.00021825850126333535
4204,0.0002500186674296856
4208,0.00016524347302038223
4212,8.526791498297825e-05
4216,0.00015596435696352273
4220,0.0001313626707997173
