step,loss
1144,1.832932184697711e-06
1148,1.4993474906077608e-06
1152,1.4651120636699488e-06
1156,1.6355974139514728e-06
1160,1.7798598719309666e-06
1164,2.325065224795253e-06
1168,1.4775318959436845e-06
1172,1.4112043800196261e-06
1176,1.623882099011098e-06
1180,1.6338055957021425e-06
1184,1.4852068943582708e-06
1188,1.476484612794593e-06
1192,1.193012735711818e-06
1196,1.2075844324499485e-06
1200,1.3731378203374334e-06
1204,1.2508162399171852e-06
1208,1.2950288237334462e-06
1212,5.411426172940992e-06
1216,1.519958459539339e-06
1220,1.1729096058843425e-06
1224,1.0492046840226976e-06
1228,1.93414985005802e-06
1232,4.048993105243426e-06
1236,1.679726210568333e-06
1240,1.2854565056841238e-06
1244,1.2509464113463764e-06
1248,1.0135986485693138e-06
1252,1.1135742852275143e-06
1256,2.9922082376288017e-06
1260,1.4996642221376533e-06
1264,1.2734371921396814e-06
1268,2.8392232707119547e-06
1272,1.503115186096693e-06
1276,1.178316324512707e-06
1280,2.2973090381128713e-06
1284,1.2038664181091008e-06
1288,2.1750897758465726e-06
1292,2.3171114662545733e-06
1296,1.8272423858434195e-06
1300,1.367269533147919e-06
1304,1.3854131566404249e-06
1308,1.5359076996901422e-06
1312,1.6319490896421485e-06
1316,2.8628899144678144e-06
1320,1.3023886822338682e-06
1324,1.5490360260009766
1328,5.9699425037251785e-05
1332,0.00022460715263150632
1336,0.000347047985997051
1340,0.0006984712090343237
1344,0.0011856193887069821
1348,0.0007803724729456007
1352,0.0007666205056011677
1356,0.0010198514210060239
1360,0.0008954829536378384
1364,0.0007635894580744207
1368,0.00039596372516825795
1372,0.00028255017241463065
1376,0.0002734048175625503
1380,0.0003689445147756487
1384,1.5389621257781982
1388,0.0002600446459837258
1392,0.00020227755885571241
1396,0.0006732100737281144
1400,0.0005627420032396913
1404,0.0009583247592672706
1408,0.0007122327806428075
1412,0.0003594753798097372
1416,0.0010033934377133846
1420,0.0010573645122349262
1424,9.353911445941776e-05
1428,0.00025890080723911524
1432,0.0004905462847091258
1436,0.00043598870979622006
1440,0.00019992355373688042
1444,0.00012571923434734344
1448,5.293036883813329e-05
1452,8.081640407908708e-05
1456,0.00015480899310205132
1460,0.0001813619746826589
1464,6.44255051156506e-05
1468,9.983292693505064e-05
1472,7.051857392070815e-05
1476,4.4700522266793996e-05
1480,2.6053319743368775e-05
1484,2.673017661436461e-05
1488,2.8392743843141943e-05
1492,3.659637877717614e-05
1496,3.221854058210738e-05
1500,1.932193845277652e-05
1504,2.1486008336069062e-05
1508,1.2471697118598968e-05
1512,1.1661124517559074e-05
1516,9.077385584532749e-06
1520,1.4922356058377773e-05
1524,1.1331809218972921e-05
1528,1.1960188203374855e-05
1532,1.3237317944003735e-05
1536,1.5141035873966757e-05
1540,8.985621207102668e-06
1544,1.1415416338422801e-05
1548,7.724232091277372e-06
1552,8.124992746161297e-06
1556,6.244057658477686e-06
1560,6.332909833872691e-06
1564,6.4551813920843415e-06
1568,2.7347692594048567e-05
1572,6.19269894741592e-06
1576,5.9889102885790635e-06
1580,6.452262823586352e-06
1584,5.061854608356953e-06
1588,5.24551387570682e-06
1592,7.3115302257065196e-06
1596,6.258217581489589e-06
1600,5.7339875638717785e-06
1604,3.5537318581191357e-06
1608,4.6824193304928485e-06
1612,4.718001491710311e-06
1616,4.379359779704828e-06
1620,3.838459633698221e-06
1624,3.485743945930153e-06
1628,3.2212083169724792e-06
1632,4.921054824080784e-06
1636,5.020607204642147e-06
1640,3.2707284844946116e-06
1644,5.828906523674959e-06
1648,3.607788357840036e-06
1652,5.7083216233877465e-06
1656,3.8168982428032905e-06
1660,3.909058250428643e-06
1664,3.5687828585651005e-06
1668,4.050034021929605e-06
1672,3.308866325824056e-06
1676,3.5857924558513332e-06
1680,3.5314878914505243e-06
1684,4.0860177250579e-06
1688,3.7766576497233473e-06
1692,3.766904001167859e-06
1696,2.5707283839437878e-06
1700,3.299825038993731e-06
1704,3.8210514503589366e-06
1708,4.318874744058121e-06
1712,3.263751068516285e-06
1716,2.2663562049274333e-06
1720,4.608576546161203e-06
1724,3.5711527743842453e-06
1728,3.904653112840606e-06
1732,3.6097467273066286e-06
1736,3.2914751955104293e-06
1740,2.663658278834191e-06
1744,2.5589688448235393e-06
1748,3.5406146707828157e-06
1752,1.5443881750106812
1756,2.1501764422282577e-05
1760,1.52860426902771
1764,0.0001341840106761083
1768,1.50104820728302
1772,0.002699238248169422
1776,0.000867793511133641
1780,0.005388541147112846
1784,0.003621490905061364
1788,0.008856565691530704
1792,0.004423883743584156
1796,0.005609415005892515
1800,0.006517662666738033
1804,0.0054120225831866264
1808,0.002324865898117423
1812,0.0032551693730056286
1816,0.001997049432247877
1820,0.001090053003281355
1824,1.496829628944397
1828,0.0007577534997835755
1832,0.0015279051149263978
1836,0.0016832633409649134
1840,0.0013041326310485601
1844,0.0021641841158270836
1848,0.0018816757947206497
1852,0.0006195724126882851
1856,0.00025305247982032597
1860,0.00021000085689593107
1864,0.00019402914040256292
1868,0.0005768274422734976
1872,0.0006159195909276605
1876,0.00013319993740879
1880,8.048090967349708e-05
1884,0.0002170572115574032
1888,0.00011067807645304129
1892,0.0005900030373595655
1896,0.00014236371498554945
1900,4.707225889433175e-05
1904,7.950975123094395e-05
1908,3.654560350696556e-05
1912,4.1243547457270324e-05
1916,4.456503302208148e-05
1920,5.415373379946686e-05
1924,4.6873574319761246e-05
1928,3.0919811251806095e-05
1932,2.987251355079934e-05
1936,2.0862886231043376e-05
1940,2.054629658232443e-05
1944,2.506991586415097e-05
1948,1.7446531273890287e-05
1952,1.9335057004354894e-05
1956,1.9490704289637506e-05
1960,1.9228484234190546e-05
1964,1.545311689376831
1968,6.013451638864353e-05
1972,1.8325525161344558e-05
1976,0.00023446268460247666
1980,0.000361753161996603
1984,0.00032129642204381526
1988,0.0006130051333457232
1992,0.0003637473564594984
1996,0.00043739803368225694
2000,0.0005725265946239233
2004,0.004475932568311691
2008,1.5027745962142944
2012,0.003876577829942107
2016,0.003350217128172517
2020,0.002319896826520562
2024,0.0028538545593619347
2028,0.0016195342177525163
2032,1.538404941558838
2036,1.5316109657287598
2040,0.004384169355034828
2044,0.006996273063123226
2048,0.004410572350025177
2052,0.0035554994828999043
2056,0.005026623141020536
2060,0.001209139241836965
2064,0.003946878481656313
2068,0.0017273128032684326
2072,0.0012072314275428653
2076,0.001618066686205566
2080,0.0008844224503263831
2084,0.0013646514853462577
2088,0.0014248293591663241
2092,0.0013769498327746987
2096,0.0017718926537781954
2100,0.0013392763212323189
2104,0.0013203963171690702
2108,0.0010847660014405847
2112,0.0010724370367825031
2116,0.0009025870240293443
2120,0.0007888584514148533
2124,0.000515645369887352
2128,0.0005513420328497887
2132,0.0002800161892082542
2136,0.0005997598054818809
2140,0.0005310453707352281
2144,0.0005061554256826639
2148,0.00040752312634140253
2152,0.0003306534781586379
2156,0.00034011376556009054
2160,1.4643548727035522
2164,0.0005791257135570049
2168,0.001111179357394576
2172,0.0014017911162227392
2176,0.0006259724614210427
2180,0.0010710959322750568
2184,0.00231896317563951
2188,0.005737252067774534
2192,0.0012902780435979366
2196,0.0014483676059171557
2200,0.0015508661745116115
2204,0.0030417561065405607
2208,0.001666607684455812
2212,0.0009658565977588296
2216,0.0011711162514984608
2220,0.0008732247515581548
2224,0.000791791535448283
2228,0.0010520215146243572
2232,0.0005500549450516701
2236,0.0006584882503375411
2240,0.0004024521040264517
2244,0.0008677344885654747
2248,0.00035480057704262435
2252,0.00023297018196899444
2256,0.00025292744976468384
2260,0.00037827790947631
2264,0.0004293615056667477
2268,1.450065016746521
2272,1.430560827255249
2276,0.0009600058547221124
2280,0.0041870009154081345
2284,0.006115342024713755
2288,0.003878718940541148
2292,0.008296795189380646
2296,0.012455527670681477
2300,0.00443532969802618
2304,0.0026384517550468445
2308,0.002798880683258176
2312,0.007381847593933344
2316,0.0008057255181483924
2320,0.00158687646035105
2324,0.0006225918768905103
2328,0.001311164814978838
2332,0.0010759365977719426
2336,0.0016065749805420637
2340,0.0017335016746073961
2344,0.0011915888171643019
2348,0.0014866199344396591
2352,0.004674495663493872
2356,0.0011394901666790247
2360,0.0012712165480479598
2364,0.0008933712379075587
2368,0.0008543888689018786
2372,0.0006002400768920779
2376,0.0004461089847609401
2380,0.0005974975065328181
2384,0.000656392308883369
2388,0.0002283917710883543
2392,0.0009400503477081656
2396,0.00029297659057192504
2400,0.0005321915959939361
2404,0.00042763102101162076
2408,0.0003188095579389483
2412,0.0004965131520293653
2416,0.0015638255281373858
2420,0.0003545947838574648
2424,0.0002358616329729557
2428,0.0003085005155298859
2432,0.00014092333731241524
2436,0.0002594828838482499
2440,1.526157259941101
2444,0.00021183826902415603
2448,0.00015485814947169274
2452,0.0001756736310198903
2456,0.00018671277211979032
2460,1.4180036783218384
2464,0.000548234733287245
2468,0.002324657514691353
2472,0.0018439486157149076
2476,0.0016497352626174688
2480,1.4874275922775269
2484,0.004627549089491367
2488,0.0043878997676074505
2492,0.0066199228167533875
2496,0.010592733509838581
2500,0.0039716302417218685
2504,0.0036092030350118876
2508,0.0019467719830572605
2512,0.002853122539818287
2516,0.005775688216090202
2520,0.0009374437504447997
2524,0.0011569533962756395
2528,0.0016116176266223192
2532,0.0018436337122693658
2536,1.327333688735962
2540,1.3024587631225586
2544,0.0012038912391290069
2548,0.00543162040412426
2552,0.0033283387310802937
2556,0.004726419225335121
2560,0.01715981401503086
2564,0.016720479354262352
2568,0.011697025038301945
2572,0.008694766089320183
2576,0.02252756804227829
2580,1.5011355876922607
2584,0.0008865309646353126
2588,0.003985590301454067
2592,0.0011171979131177068
2596,0.002258475637063384
2600,0.004291303921490908
2604,0.0022393180988729
2608,1.4784307479858398
2612,0.001379075925797224
2616,0.001201828708872199
2620,0.001228508772328496
2624,0.004063508007675409
2628,0.0022296870592981577
2632,0.007066465448588133
2636,0.0038943185936659575
2640,0.004015230108052492
2644,0.002847100608050823
2648,0.0023864703252911568
2652,1.3078789710998535
2656,0.003562731435522437
2660,0.0025673815980553627
2664,0.0009673209278844297
2668,0.0010948001872748137
2672,0.0017735662404447794
2676,0.001417928608134389
2680,0.0022939052432775497
2684,0.005009595304727554
2688,0.00169074977748096
2692,0.0028586809057742357
2696,0.004081485327333212
2700,0.0011702822521328926
2704,0.004839700181037188
2708,0.0024988639634102583
2712,0.0022023285273462534
2716,0.0032365487422794104
2720,0.02257631905376911
2724,0.0012218725169077516
2728,0.0013359446311369538
2732,0.0032077187206596136
2736,0.002959273522719741
2740,0.004366768989712
2744,0.0022493654396384954
2748,0.0025161858648061752
2752,0.0018652608850970864
2756,0.002025797264650464
2760,0.0007874892908148468
2764,0.0006256514461711049
2768,0.0010454281000420451
2772,0.0013249751646071672
2776,0.000750349834561348
2780,0.0014215765986591578
2784,0.0008993265219032764
2788,0.0005745368544012308
2792,0.0012348658638074994
2796,0.00037451041862368584
2800,0.0008364181267097592
2804,0.0006303126574493945
2808,0.001052939798682928
2812,0.0008643120527267456
2816,0.0002628571237437427
2820,0.00038606469752267003
2824,0.00047481231740675867
2828,0.0007901042117737234
2832,0.000301628460874781
2836,0.00048395554767921567
2840,0.0007202550186775625
2844,0.000354179268470034
2848,0.0006749662570655346
2852,1.3420944213867188
2856,0.005154445767402649
2860,0.00038080994272604585
2864,0.0014925748109817505
2868,0.002059467136859894
2872,0.0012215005699545145
2876,0.0027321712113916874
2880,0.002525225980207324
2884,0.00166425877250731
2888,0.004176667891442776
2892,0.003188835922628641
2896,0.0006363468710333109
2900,0.002188374986872077
2904,0.0011112059000879526
2908,0.0033435262739658356
2912,0.003029894782230258
2916,0.0007534608012065291
2920,0.004748648032546043
2924,0.001544921426102519
2928,0.0020388311240822077
2932,0.0008699547033756971
2936,0.00809773150831461
2940,0.003982691094279289
2944,0.000900519487913698
2948,0.00045052089262753725
2952,0.001733381301164627
2956,0.02160990610718727
2960,0.0005484037101268768
2964,0.00022245239233598113
2968,0.000810895231552422
2972,0.0005304327351041138
2976,0.00018241840007249266
2980,0.000946017331443727
2984,0.0003096679283771664
2988,0.0025195765774697065
2992,0.00020043378754053265
2996,0.0007840102771297097
3000,0.000785596203058958
3004,0.006586763542145491
3008,0.003141633467748761
3012,0.0036649047397077084
3016,0.008847814053297043
3020,0.0017884453991428018
3024,0.01735714077949524
3028,0.003605381352826953
3032,0.006682319566607475
3036,0.0024318890646100044
3040,0.002787515055388212
3044,0.002268892480060458
3048,0.01594926230609417
3052,0.0014931904152035713
3056,0.016926517710089684
3060,0.01224671583622694
3064,0.0009603453800082207
3068,0.002297316212207079
3072,0.0016135472105816007
3076,1.2398536205291748
3080,0.009015273302793503
3084,0.015162602998316288
3088,0.0062093366868793964
3092,1.4896845817565918
3096,0.012323152273893356
3100,0.008398052304983139
3104,0.007181108929216862
3108,1.4475659132003784
3112,0.006838947534561157
3116,0.023759011179208755
3120,0.008588123135268688
3124,0.010659178718924522
3128,0.010770732536911964
3132,0.011508069932460785
3136,0.013142155483365059
3140,0.009655536152422428
3144,0.007522807456552982
3148,1.4095051288604736
3152,0.007031547371298075
3156,0.005716673564165831
3160,1.0763003826141357
3164,0.014305071905255318
3168,0.010477240197360516
3172,0.014944802038371563
3176,0.007014510687440634
3180,0.0067511191591620445
3184,0.008477121591567993
3188,0.008117296732962132
3192,0.004525462165474892
3196,0.005076586734503508
3200,0.004536494612693787
3204,0.009153435006737709
3208,0.002546984003856778
3212,0.006730937864631414
3216,0.004119083750993013
3220,0.007255712989717722
3224,0.00331106036901474
3228,0.006819133181124926
3232,0.0026588519103825092
3236,0.0025509116239845753
3240,0.0042183431796729565
3244,0.003167008049786091
3248,0.0041314479894936085
3252,0.00538651505485177
3256,0.0017862259410321712
3260,0.004425325430929661
3264,0.0028712935745716095
3268,0.982528805732727
3272,0.0028143723029643297
3276,0.0032682667952030897
3280,0.030356522649526596
3284,0.009216547943651676
3288,0.007261332590132952
3292,1.4054012298583984
3296,0.0038236272521317005
3300,0.00431753508746624
3304,0.009561165235936642
3308,0.009432218968868256
3312,0.010699340142309666
3316,0.011319756507873535
3320,0.01734045520424843
3324,0.00342956162057817
3328,0.00734128849580884
3332,0.004078650381416082
3336,0.004593208897858858
3340,0.00466331047937274
3344,0.003438076935708523
3348,0.0036995476111769676
3352,0.0033774692565202713
3356,0.003335311310365796
3360,0.8620685338973999
3364,0.0026665041223168373
3368,0.0013022891944274306
3372,0.0026568088214844465
3376,0.004251953214406967
3380,0.007772181183099747
3384,0.004297367297112942
3388,0.009427374228835106
3392,0.0096144899725914
3396,0.004173145163804293
3400,0.003510168520733714
3404,0.002431814558804035
3408,0.008872386999428272
3412,0.005872560665011406
3416,0.025923889130353928
3420,0.001484234700910747
3424,0.0020601246505975723
3428,0.0013595038326457143
3432,0.002398817567154765
3436,0.005101211369037628
3440,0.00343407248146832
3444,0.0022539084311574697
3448,0.0017627115594223142
3452,0.0306648351252079
3456,0.0022604649420827627
3460,0.0012685633264482021
3464,0.001511537586338818
3468,0.0016589645529165864
3472,0.0035427238326519728
3476,0.8816244006156921
3480,0.0013832033146172762
3484,0.001830230699852109
3488,0.0008633817196823657
3492,0.0018924938049167395
3496,0.004321805201470852
3500,0.0031065596267580986
3504,0.0019284188747406006
3508,0.0038243660237640142
3512,0.0016285141464322805
3516,0.0025895438157022
3520,0.0041432613506913185
3524,0.0011780790518969297
3528,0.003434545826166868
3532,0.006728805135935545
3536,0.003008416388183832
3540,0.003355406690388918
3544,0.0032057256903499365
3548,0.00226356228813529
3552,0.001989777898415923
3556,0.0021186217200011015
3560,0.002844790928065777
3564,0.0016449030954390764
3568,0.0025461511686444283
3572,0.002621439518406987
3576,0.001725242007523775
3580,0.0009636246250011027
3584,0.002060672966763377
3588,0.0015155874425545335
3592,0.0014759033219888806
3596,0.0010105227120220661
3600,0.0030354380141943693
3604,0.001885164761915803
3608,0.0014832238666713238
3612,0.0015340202953666449
3616,0.0009341923869214952
3620,0.0011294619180262089
3624,0.0010614285711199045
3628,0.0011815617326647043
3632,0.001011639484204352
3636,0.0012738851364701986
3640,0.0012301517417654395
3644,0.0013859497848898172
3648,0.0009330573375336826
3652,0.0008446313440799713
3656,0.0007257016841322184
3660,0.0013579254737123847
3664,0.0011940812692046165
3668,0.0005355598405003548
3672,0.000770099344663322
3676,0.04784261807799339
3680,0.0009557389421388507
3684,0.0014652824029326439
3688,0.0009127469384111464
3692,0.03404596447944641
3696,0.0008387200650759041
3700,0.002252948936074972
3704,0.009650816209614277
3708,0.0012759226374328136
3712,0.002200068673118949
3716,0.0023322051856666803
3720,0.0020960289984941483
3724,0.0014119017869234085
3728,0.002749770414084196
3732,0.002395960967987776
3736,0.0011132009094581008
3740,0.0013161262031644583
3744,0.0014443116961047053
3748,0.0013829638483002782
3752,0.0011028151493519545
3756,0.001923226285725832
3760,0.0009342092089354992
3764,0.0005510617047548294
3768,0.0005453472258523107
3772,0.0016394952544942498
3776,0.0020466947462409735
3780,0.0024330071173608303
3784,0.0013771421508863568
3788,0.002384053310379386
3792,0.0006728962762281299
3796,0.0014385395916178823
3800,0.001998351654037833
3804,0.001988326432183385
3808,0.0010419248137623072
3812,0.0010683145374059677
3816,0.0014212040696293116
3820,0.0007106151897460222
3824,0.0016208098968490958
3828,0.0006922780885361135
3832,0.0009095604182220995
3836,0.00029979104874655604
3840,0.0009022672893479466
3844,0.0011157742701470852
3848,0.0007651934865862131
3852,0.0009021723526529968
3856,0.0005002199322916567
3860,0.001376847387291491
3864,0.0007970120059326291
3868,1.4197384119033813
3872,0.0015493495156988502
3876,0.002369131427258253
3880,0.0028199106454849243
3884,0.7604786157608032
3888,0.007518623024225235
3892,0.014550656080245972
3896,0.00961073487997055
3900,0.055003516376018524
3904,0.004725123755633831
3908,0.01275445707142353
3912,0.004725233186036348
3916,0.002552966820076108
3920,0.003220126498490572
3924,0.002904265420511365
3928,0.005179211031645536
3932,0.0035163455177098513
3936,0.004482225980609655
3940,0.0035550640895962715
3944,0.0042152428068220615
3948,0.019436584785580635
3952,0.0030982315074652433
3956,0.0028728835750371218
3960,0.0017676714342087507
3964,0.0043395087122917175
3968,0.0027270137798041105
3972,0.002524588257074356
3976,0.0026945772115141153
3980,0.0020860666409134865
3984,0.002443143166601658
3988,0.0007363780750893056
3992,0.0019634610507637262
3996,0.0013311207294464111
4000,0.0024644851218909025
4004,0.014463950879871845
4008,0.008098091930150986
4012,0.003937898203730583
4016,0.015554867684841156
4020,0.005302395671606064
4024,0.0172739215195179
4028,0.022485874593257904
4032,0.0016095974715426564
4036,0.0037142438814044
4040,0.0031557383481413126
4044,0.0043064565397799015
4048,0.04775366187095642
4052,0.005700084380805492
4056,0.012352999299764633
4060,0.004947485867887735
4064,0.004907430149614811
4068,0.0014905774733051658
4072,0.004120109137147665
4076,0.0007383186020888388
4080,0.0032208100892603397
4084,0.0014302940107882023
4088,0.002994396025314927
4092,0.010562063194811344
4096,0.004381041042506695
4100,0.010715428739786148
4104,0.0034369430504739285
4108,0.002000158652663231
4112,0.0014141467399895191
4116,0.001344397198408842
4120,0.017076371237635612
4124,0.006397073157131672
4128,0.007872319780290127
4132,0.0025515384040772915
4136,0.003975140396505594
4140,0.0072028557769954205
4144,0.0012315816711634398
4148,0.013354049995541573
4152,0.0030852952040731907
4156,0.007999338209629059
4160,0.0056771449744701385
4164,0.005334751680493355
4168,0.0037548025138676167
4172,0.003747799899429083
4176,0.005044698715209961
4180,0.0021416344679892063
4184,0.0023996783420443535
4188,0.0014425016706809402
4192,0.0016719711711630225
4196,0.0036844154819846153
4200,0.004809725098311901
4204,0.0051012663170695305
4208,0.00979241169989109
4212,0.00101965363137424
4216,0.00428719911724329
4220,0.0026938302908092737
4224,0.002717269118875265
4228,0.0011046183062717319
4232,0.0017705095233395696
4236,0.0012578396126627922
4240,0.0018238378688693047
4244,0.013619037345051765
4248,0.006549980491399765
4252,0.002772088861092925
4256,0.004228669684380293
4260,0.0009442385053262115
4264,0.0006341330008581281
4268,0.006706608925014734
4272,0.006086835637688637
4276,0.011353392153978348
4280,0.005133878905326128
4284,0.0013920976780354977
4288,0.001000284100882709
4292,0.0016529243439435959
4296,0.003505164058879018
4300,0.00197040312923491
4304,0.004072644282132387
4308,0.040050309151411057
4312,0.0017600987339392304
4316,0.002679472789168358
4320,0.0014391586882993579
4324,0.0018476198893040419
4328,0.0027433298528194427
4332,0.003086723620072007
4336,0.00615097489207983
4340,0.006670702714473009
4344,0.0038137955125421286
